IdPago,Pago,Rfc,Factura,FormaPago,Mensaje,ReferenciaManual
9033,1.9499999999999999555910790149937383830547332763671875,N/E,null,null,Sin referencia,N/A
9034,3.37999999999999989341858963598497211933135986328125,N/E,null,null,Sin referencia,N/A
9035,4.339999999999999857891452847979962825775146484375,N/E,null,null,Sin referencia,N/A
9036,21.1400000000000005684341886080801486968994140625,N/E,null,null,Sin referencia,N/A
9037,1448.25,N/E,null,null,Sin referencia,N/A
9038,269.990000000000009094947017729282379150390625,N/E,null,null,Sin referencia,N/A
9039,0.309999999999999997779553950749686919152736663818359375,N/E,null,null,Sin referencia,N/A
9040,0.7399999999999999911182158029987476766109466552734375,N/E,null,null,Sin referencia,N/A
9041,1.9499999999999999555910790149937383830547332763671875,N/E,null,null,Sin referencia,N/A
9042,2.95999999999999996447286321199499070644378662109375,N/E,null,null,Sin referencia,N/A
9043,4.61000000000000031974423109204508364200592041015625,N/E,null,null,Sin referencia,N/A
9044,18.530000000000001136868377216160297393798828125,N/E,null,null,Sin referencia,N/A
9045,962.990000000000009094947017729282379150390625,N/E,null,null,Sin referencia,N/A
9046,564,N/E,null,null,Sin referencia,N/A
9047,1.54000000000000003552713678800500929355621337890625,N/E,null,null,Sin referencia,N/A
9048,1.9699999999999999733546474089962430298328399658203125,N/E,null,null,Sin referencia,N/A
9049,9.6300000000000007815970093361102044582366943359375,N/E,null,null,Sin referencia,N/A
9050,12.300000000000000710542735760100185871124267578125,N/E,null,null,Sin referencia,N/A
9051,246,N/E,null,null,Sin referencia,N/A
9052,0.1000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
9053,0.5,N/E,null,null,Sin referencia,N/A
9054,0.65000000000000002220446049250313080847263336181640625,N/E,null,null,Sin referencia,N/A
9055,3.140000000000000124344978758017532527446746826171875,N/E,null,null,Sin referencia,N/A
9056,2990.9499999999998181010596454143524169921875,N/E,null,null,Sin referencia,N/A
9057,270,N/E,null,null,Sin referencia,N/A
9058,0.309999999999999997779553950749686919152736663818359375,N/E,null,null,Sin referencia,N/A
9059,0.7399999999999999911182158029987476766109466552734375,N/E,null,null,Sin referencia,N/A
9060,1.9499999999999999555910790149937383830547332763671875,N/E,null,null,Sin referencia,N/A
9061,4.61000000000000031974423109204508364200592041015625,N/E,null,null,Sin referencia,N/A
9062,5.4900000000000002131628207280300557613372802734375,N/E,null,null,Sin referencia,N/A
9063,34.32000000000000028421709430404007434844970703125,N/E,null,null,Sin referencia,N/A
9064,6680.2799999999997453414835035800933837890625,N/E,null,null,Sin referencia,N/A
9065,0.309999999999999997779553950749686919152736663818359375,N/E,null,null,Sin referencia,N/A
9066,1.9499999999999999555910790149937383830547332763671875,N/E,null,null,Sin referencia,N/A
9067,6.30999999999999960920149533194489777088165283203125,N/E,null,null,Sin referencia,N/A
9068,39.4500000000000028421709430404007434844970703125,N/E,null,null,Sin referencia,N/A
9069,1300,N/E,null,null,Sin referencia,N/A
9070,0.1000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
9071,0.65000000000000002220446049250313080847263336181640625,N/E,null,null,Sin referencia,N/A
9072,2.660000000000000142108547152020037174224853515625,N/E,null,null,Sin referencia,N/A
9073,16.6400000000000005684341886080801486968994140625,N/E,null,null,Sin referencia,N/A
9074,13689.389999999999417923390865325927734375,N/E,null,null,Sin referencia,N/A
9075,0.1000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
9076,0.65000000000000002220446049250313080847263336181640625,N/E,null,null,Sin referencia,N/A
9077,2.87999999999999989341858963598497211933135986328125,N/E,null,null,Sin referencia,N/A
9078,18,N/E,null,null,Sin referencia,N/A
9079,320,N/E,null,null,Sin referencia,N/A
9080,0.1000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
9081,0.65000000000000002220446049250313080847263336181640625,N/E,null,null,Sin referencia,N/A
9082,0.65000000000000002220446049250313080847263336181640625,N/E,null,null,Sin referencia,N/A
9083,4.089999999999999857891452847979962825775146484375,N/E,null,null,Sin referencia,N/A
9084,206,N/E,null,null,Sin referencia,N/A
9085,0.1000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
9086,0.419999999999999984456877655247808434069156646728515625,N/E,null,null,Sin referencia,N/A
9087,0.65000000000000002220446049250313080847263336181640625,N/E,null,null,Sin referencia,N/A
9088,2.62999999999999989341858963598497211933135986328125,N/E,null,null,Sin referencia,N/A
9089,2438.2100000000000363797880709171295166015625,N/E,null,null,Sin referencia,N/A
9090,0.309999999999999997779553950749686919152736663818359375,N/E,null,null,Sin referencia,N/A
9091,1.9499999999999999555910790149937383830547332763671875,N/E,null,null,Sin referencia,N/A
9092,4.9900000000000002131628207280300557613372802734375,N/E,null,null,Sin referencia,N/A
9093,31.190000000000001278976924368180334568023681640625,N/E,null,null,Sin referencia,N/A
9094,8972.02000000000043655745685100555419921875,N/E,null,null,Sin referencia,N/A
9095,1429,N/E,null,null,Sin referencia,N/A
9096,269.990000000000009094947017729282379150390625,N/E,null,null,Sin referencia,N/A
9097,0.61999999999999999555910790149937383830547332763671875,N/E,null,null,Sin referencia,N/A
9098,0.7399999999999999911182158029987476766109466552734375,N/E,null,null,Sin referencia,N/A
9099,2.9199999999999999289457264239899814128875732421875,N/E,null,null,Sin referencia,N/A
9100,3.899999999999999911182158029987476766109466552734375,N/E,null,null,Sin referencia,N/A
9101,4.61000000000000031974423109204508364200592041015625,N/E,null,null,Sin referencia,N/A
9102,18.260000000000001563194018672220408916473388671875,N/E,null,null,Sin referencia,N/A
9103,623,N/E,null,null,Sin referencia,N/A
9104,0.1000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
9105,0.65000000000000002220446049250313080847263336181640625,N/E,null,null,Sin referencia,N/A
9106,1.2800000000000000266453525910037569701671600341796875,N/E,null,null,Sin referencia,N/A
9107,7.96999999999999975131004248396493494510650634765625,N/E,null,null,Sin referencia,N/A
9108,648,N/E,null,null,Sin referencia,N/A
9109,0.309999999999999997779553950749686919152736663818359375,N/E,null,null,Sin referencia,N/A
9110,1.770000000000000017763568394002504646778106689453125,N/E,null,null,Sin referencia,N/A
9111,1.9499999999999999555910790149937383830547332763671875,N/E,null,null,Sin referencia,N/A
9112,11.07000000000000028421709430404007434844970703125,N/E,null,null,Sin referencia,N/A
9113,850.8600000000000136424205265939235687255859375,N/E,null,null,Sin referencia,N/A
9114,221,N/E,null,null,Sin referencia,N/A
9115,0.309999999999999997779553950749686919152736663818359375,N/E,null,null,Sin referencia,N/A
9116,0.59999999999999997779553950749686919152736663818359375,N/E,null,null,Sin referencia,N/A
9117,1.7399999999999999911182158029987476766109466552734375,N/E,null,null,Sin referencia,N/A
9118,1.9499999999999999555910790149937383830547332763671875,N/E,null,null,Sin referencia,N/A
9119,3.770000000000000017763568394002504646778106689453125,N/E,null,null,Sin referencia,N/A
9120,10.8800000000000007815970093361102044582366943359375,N/E,null,null,Sin referencia,N/A
9121,53800.4800000000032014213502407073974609375,N/E,null,null,Sin referencia,N/A
9122,2581.67999999999983629095368087291717529296875,N/E,null,null,Sin referencia,N/A
9123,5897.8100000000004001776687800884246826171875,N/E,null,null,Sin referencia,N/A
9124,1380.329999999999927240423858165740966796875,N/E,null,null,Sin referencia,N/A
9125,536.950000000000045474735088646411895751953125,N/E,null,null,Sin referencia,N/A
9126,49602.110000000000582076609134674072265625,N/E,null,null,Sin referencia,N/A
9127,1808.279999999999972715158946812152862548828125,N/E,null,null,Sin referencia,N/A
9128,630.3999999999999772626324556767940521240234375,N/E,null,null,Sin referencia,N/A
9129,0.419999999999999984456877655247808434069156646728515625,N/E,null,null,Sin referencia,N/A
9130,1.29000000000000003552713678800500929355621337890625,N/E,null,null,Sin referencia,N/A
9131,2.600000000000000088817841970012523233890533447265625,N/E,null,null,Sin referencia,N/A
9132,4.95000000000000017763568394002504646778106689453125,N/E,null,null,Sin referencia,N/A
9133,8.050000000000000710542735760100185871124267578125,N/E,null,null,Sin referencia,N/A
9134,30.9200000000000017053025658242404460906982421875,N/E,null,null,Sin referencia,N/A
9135,2137.989999999999781721271574497222900390625,N/E,null,null,Sin referencia,N/A
9136,0.309999999999999997779553950749686919152736663818359375,N/E,null,null,Sin referencia,N/A
9137,1.9499999999999999555910790149937383830547332763671875,N/E,null,null,Sin referencia,N/A
9138,4.37999999999999989341858963598497211933135986328125,N/E,null,null,Sin referencia,N/A
9139,27.35000000000000142108547152020037174224853515625,N/E,null,null,Sin referencia,N/A
9140,6041.2799999999997453414835035800933837890625,N/E,null,null,Sin referencia,N/A
9141,226,N/E,null,null,Sin referencia,N/A
9142,0.1000000000000000055511151231257827021181583404541015625,N/E,null,null,Sin referencia,N/A
9143,0.460000000000000019984014443252817727625370025634765625,N/E,null,null,Sin referencia,N/A
9144,0.65000000000000002220446049250313080847263336181640625,N/E,null,null,Sin referencia,N/A
9145,2.890000000000000124344978758017532527446746826171875,N/E,null,null,Sin referencia,N/A
9146,2083.96999999999979991116560995578765869140625,N/E,null,null,Sin referencia,N/A
9147,2982.78000000000020008883439004421234130859375,N/E,null,null,Sin referencia,N/A
9148,483.79000000000002046363078989088535308837890625,N/E,null,null,Sin referencia,N/A
9149,5147.8800000000001091393642127513885498046875,N/E,null,null,Sin referencia,N/A
9150,406,N/E,null,null,Sin referencia,N/A
9151,23613.419999999998253770172595977783203125,N/E,null,null,Sin referencia,N/A
9152,10486.40999999999985448084771633148193359375,N/E,null,null,Sin referencia,N/A
9153,7080.3599999999996725819073617458343505859375,N/E,null,null,Sin referencia,N/A
9154,2730,N/E,null,null,Sin referencia,N/A
9155,602.3400000000000318323145620524883270263671875,N/E,null,null,Sin referencia,N/A
9156,1732.51999999999998181010596454143524169921875,N/E,null,null,Sin referencia,N/A
9157,3143.989999999999781721271574497222900390625,N/E,null,null,Sin referencia,N/A
9158,1.04000000000000003552713678800500929355621337890625,N/E,null,null,Sin referencia,N/A
9159,6.42999999999999971578290569595992565155029296875,N/E,null,null,Sin referencia,N/A
9160,6.5,N/E,null,null,Sin referencia,N/A
9161,40.21000000000000085265128291212022304534912109375,N/E,null,null,Sin referencia,N/A
9162,5698.22999999999956344254314899444580078125,N/E,null,null,Sin referencia,N/A
9163,23005.22999999999956344254314899444580078125,N/E,null,null,Sin referencia,N/A
9164,3237.079999999999927240423858165740966796875,N/E,null,null,Sin referencia,N/A
9165,2126.829999999999927240423858165740966796875,N/E,null,null,Sin referencia,N/A
9166,0.939999999999999946709294817992486059665679931640625,N/E,null,null,Sin referencia,N/A
9167,4.3499999999999996447286321199499070644378662109375,N/E,null,null,Sin referencia,N/A
9168,5.8499999999999996447286321199499070644378662109375,N/E,null,null,Sin referencia,N/A
9169,8.8499999999999996447286321199499070644378662109375,N/E,null,null,Sin referencia,N/A
9170,27.199999999999999289457264239899814128875732421875,N/E,null,null,Sin referencia,N/A
9171,55.340000000000003410605131648480892181396484375,N/E,null,null,Sin referencia,N/A
9172,396.20999999999997953636921010911464691162109375,N/E,null,null,Sin referencia,N/A
9173,8929.20000000000072759576141834259033203125,N/E,null,null,Sin referencia,N/A
9174,1821.299999999999954525264911353588104248046875,N/E,null,null,Sin referencia,N/A
9175,131735.17000000001280568540096282958984375,N/E,null,null,Sin referencia,N/A
9176,1284.7899999999999636202119290828704833984375,N/E,null,null,Sin referencia,N/A
9177,1437,N/E,null,null,Sin referencia,N/A
9178,1285.009999999999990905052982270717620849609375,N/E,null,null,Sin referencia,N/A
9179,1.1399999999999999023003738329862244427204132080078125,N/E,null,null,Sin referencia,N/A
9180,2.939999999999999946709294817992486059665679931640625,N/E,null,null,Sin referencia,N/A
9181,3.5099999999999997868371792719699442386627197265625,N/E,null,null,Sin referencia,N/A
9182,7.1500000000000003552713678800500929355621337890625,N/E,null,null,Sin referencia,N/A
9183,18.3599999999999994315658113919198513031005859375,N/E,null,null,Sin referencia,N/A
9184,21.949999999999999289457264239899814128875732421875,N/E,null,null,Sin referencia,N/A
9185,5788.350000000000363797880709171295166015625,N/E,null,null,Sin referencia,N/A
9186,48374.3199999999997089616954326629638671875,N/E,null,null,Sin referencia,N/A
9187,1822.990000000000009094947017729282379150390625,N/E,null,null,Sin referencia,N/A
9188,829,N/E,null,null,Sin referencia,N/A
9189,0.82999999999999996003197111349436454474925994873046875,N/E,null,null,Sin referencia,N/A
9190,2.270000000000000017763568394002504646778106689453125,N/E,null,null,Sin referencia,N/A
9191,3.729999999999999982236431605997495353221893310546875,N/E,null,null,Sin referencia,N/A
9192,5.20000000000000017763568394002504646778106689453125,N/E,null,null,Sin referencia,N/A
9193,14.1699999999999999289457264239899814128875732421875,N/E,null,null,Sin referencia,N/A
9194,23.309999999999998721023075631819665431976318359375,N/E,null,null,Sin referencia,N/A
9195,181126.32999999998719431459903717041015625,N/E,null,null,Sin referencia,N/A
9196,66328.5599999999976716935634613037109375,N/E,null,null,Sin referencia,N/A
9197,2175.579999999999927240423858165740966796875,N/E,null,null,Sin referencia,N/A
9198,619.05999999999994543031789362430572509765625,N/E,null,null,Sin referencia,N/A
9199,5935,N/E,null,null,Sin referencia,N/A
9200,646.009999999999990905052982270717620849609375,N/E,null,null,Sin referencia,N/A
9201,5316.02000000000043655745685100555419921875,N/E,null,null,Sin referencia,N/A
9202,3632.98000000000001818989403545856475830078125,N/E,null,null,Sin referencia,N/A
9203,2.5,N/E,null,null,Sin referencia,N/A
9204,9.92999999999999971578290569595992565155029296875,N/E,null,null,Sin referencia,N/A
9205,10.8699999999999992184029906638897955417633056640625,N/E,null,null,Sin referencia,N/A
9206,15.5999999999999996447286321199499070644378662109375,N/E,null,null,Sin referencia,N/A
9207,62.0799999999999982946974341757595539093017578125,N/E,null,null,Sin referencia,N/A
9208,67.93999999999999772626324556767940521240234375,N/E,null,null,Sin referencia,N/A
9209,855.0800000000000409272615797817707061767578125,N/E,null,null,Sin referencia,N/A
